student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1916,22,Male,3.04,3.19,1.97,No,75.58,4.02,Good,2,High School,Good,6,No,52.01
S1234,17,Male,3.41,4.23,3.26,No,90.69,4.44,Poor,3,High School,Good,5,No,60.94
S1012,19,Female,3.76,2.96,1.51,Yes,89.64,4.72,Fair,6,Bachelor,Good,2,No,65.43
S1100,23,Male,4.09,3.2,0.18,No,92.83,4.46,Good,3,None,Average,7,Yes,69.26
S1928,18,Female,1.63,0.48,1.75,No,82.91,7.03,Good,3,High School,Average,5,No,55.11
S1535,20,Female,5.15,3.67,1.04,Yes,72.92,5.25,Fair,0,High School,Good,8,No,74.74
S1875,21,Female,3.24,3.05,0.0,No,81.01,5.36,Poor,3,High School,Good,5,No,72.1
S1522,23,Female,4.84,1.5,2.06,No,61.58,6.71,Fair,2,High School,Good,1,Yes,63.87
S1784,23,Male,4.72,2.85,0.3,No,77.25,8.6,Fair,0,High School,Good,4,No,75.52
S1451,22,Female,2.89,3.36,1.22,No,91.35,5.71,Poor,2,Master,Poor,6,No,59.36
S1430,23,Male,4.91,4.37,2.78,No,82.91,7.6,Poor,2,Bachelor,Average,4,Yes,73.93
S1792,22,Female,2.67,3.85,1.05,No,80.99,7.74,Fair,2,Bachelor,Poor,5,Yes,61.15
S1605,22,Male,3.59,4.51,1.08,No,93.9,6.04,Good,8,Bachelor,Good,3,No,70.67
S1712,23,Male,1.09,2.45,1.6,Yes,87.33,7.48,Fair,2,Bachelor,Average,7,No,56.35
S1532,23,Male,4.53,2.91,0.62,Yes,87.09,6.98,Fair,3,High School,Good,5,Yes,65.02
S1851,26,Female,4.05,4.31,2.61,No,65.52,4.78,Poor,5,Bachelor,Good,5,No,66.59
S1978,22,Female,2.26,2.57,0.4,No,90.73,7.88,Fair,5,Bachelor,Good,9,Yes,75.18
S1722,21,Male,2.63,2.68,3.15,No,74.84,4.94,Good,4,Bachelor,Good,4,No,53.99
S1651,23,Female,2.91,5.49,3.36,Yes,78.38,6.49,Good,6,Master,Average,7,No,57.52
S1292,20,Female,3.13,2.3,1.04,Yes,86.48,5.18,Good,2,Master,Average,7,Yes,64.59
S1809,17,Female,3.53,5.85,0.77,No,76.98,7.57,Good,2,Bachelor,Good,13,Yes,78.19
S1912,21,Male,6.83,2.4,2.24,No,82.58,5.62,Poor,5,High School,Average,-1,No,78.48
S1100,24,Male,2.79,2.09,2.48,No,82.63,8.88,Good,3,None,Average,4,Yes,62.81
S1501,20,Female,1.68,0.29,2.71,No,74.77,6.17,Good,3,Bachelor,Poor,4,No,53.23
S1303,23,Female,1.9,1.49,1.34,No,73.92,6.3,Good,4,None,Good,4,No,47.55
S1870,20,Other,4.19,2.92,0.45,Yes,82.94,7.18,Good,1,High School,Good,5,No,76.27
S1539,23,Male,3.28,2.1,2.36,No,68.8,6.96,Good,4,None,Good,8,Yes,68.6
S1552,21,Female,2.26,1.54,1.74,Yes,85.82,4.0,Good,4,Master,Good,6,Yes,50.63
S1354,21,Male,2.9,1.99,1.3,No,64.68,5.44,Good,5,High School,Good,6,No,64.04
S1302,23,Female,2.56,1.91,0.72,No,78.35,7.49,Fair,3,High School,Poor,5,No,52.64
S1495,24,Male,4.88,5.32,1.64,No,88.83,3.62,Fair,5,Master,Good,3,No,73.27
S1657,19,Female,2.77,2.44,0.63,No,87.26,6.37,Fair,5,Bachelor,Average,4,Yes,64.12
S1767,21,Male,4.04,3.89,1.51,No,95.08,6.15,Poor,0,Bachelor,Average,2,No,56.46
S1973,21,Male,4.96,4.41,1.08,No,86.12,7.33,Good,-1,Master,Good,8,No,82.07
S1226,21,Male,2.89,2.86,2.09,Yes,85.47,7.84,Fair,6,Bachelor,Good,7,No,66.95
S1235,21,Female,1.75,0.12,1.77,No,72.51,7.41,Fair,4,High School,Poor,5,No,55.44
S1872,22,Female,3.95,2.75,0.66,No,92.36,7.48,Fair,1,None,Average,5,No,71.59
S1891,22,Male,1.77,2.17,1.92,Yes,72.81,5.47,Good,0,High School,Average,9,Yes,53.46
S1454,24,Male,2.76,1.59,1.88,Yes,77.89,5.41,Fair,4,Bachelor,Poor,6,No,61.55
S1012,22,Female,3.6,4.11,2.84,Yes,75.76,4.61,Fair,4,Bachelor,Good,8,No,61.47
S1209,19,Female,5.79,2.73,0.72,No,76.19,7.22,Poor,0,High School,Average,-2,Yes,72.35
S1740,21,Female,4.68,4.71,1.63,Yes,69.4,7.54,Poor,1,None,Average,4,Yes,75.93
S1396,24,Male,3.16,2.5,0.93,Yes,77.99,5.33,Fair,0,Master,Average,10,No,66.14
S1099,23,Male,1.81,1.64,2.45,No,79.8,5.81,Good,1,High School,Good,10,No,55.62
S1030,18,Female,3.56,4.02,3.47,No,83.28,3.3,Fair,3,Master,Average,6,No,58.4
S1897,21,Male,2.83,1.39,2.39,No,90.35,5.86,Good,5,High School,Good,1,Yes,53.99
S1527,18,Female,3.53,2.42,0.65,No,77.63,5.58,Good,8,Bachelor,Good,1,No,68.76
S1648,22,Female,5.83,4.31,3.39,No,83.91,5.07,Good,4,High School,Good,1,Yes,62.4
S1328,20,Female,4.46,4.65,0.45,Yes,78.77,7.54,Good,0,Master,Good,4,No,77.65
S1165,25,Male,4.32,2.17,1.27,No,93.58,4.42,Fair,-1,High School,Good,4,No,67.59
S1458,19,Male,2.62,2.17,1.14,No,86.91,5.03,Good,7,Master,Good,5,No,66.37
S1821,25,Male,3.4,0.51,0.65,No,87.66,5.98,Good,4,Master,Poor,1,No,59.14
S1951,24,Female,2.98,4.28,0.0,No,98.28,6.34,Good,2,Bachelor,Poor,7,No,72.01
S1981,22,Male,4.47,2.91,1.33,No,82.77,8.79,Fair,5,Bachelor,Average,-1,No,66.67
S1992,24,Male,1.06,2.33,0.29,No,90.12,7.08,Fair,7,Bachelor,Poor,2,No,52.62
S1099,21,Male,0.96,0.5,2.72,No,65.0,7.28,Good,6,High School,Good,6,No,60.12
S1620,23,Female,2.15,1.62,0.95,No,92.96,5.91,Fair,1,None,Average,3,No,57.94
S1854,18,Female,3.75,3.73,0.58,No,87.29,6.78,Fair,3,High School,Average,7,No,71.51
S1172,22,Male,2.12,3.01,0.71,No,82.65,7.18,Good,4,High School,Good,6,No,66.65
S1748,20,Female,2.35,1.94,2.49,No,86.18,5.37,Good,6,High School,Average,10,No,63.3
S1161,22,Other,4.37,3.66,0.0,No,91.24,9.03,Good,0,High School,Average,3,No,74.96
S1904,23,Female,1.13,1.9,1.38,Yes,83.68,6.65,Poor,5,High School,Poor,5,Yes,50.07
S1727,16,Male,3.62,1.63,0.59,No,80.65,5.47,Good,2,High School,Good,11,No,84.5
S1775,25,Male,3.57,1.74,0.8,No,92.27,9.08,Fair,3,Bachelor,Average,1,No,70.57
S1262,19,Male,2.13,2.88,2.07,No,97.56,3.62,Poor,3,Master,Average,7,No,44.64
S1803,22,Female,2.73,3.94,1.61,No,100.0,4.73,Good,5,Bachelor,Good,7,Yes,62.27
S1273,21,Male,4.08,3.17,1.58,No,71.14,5.01,Fair,3,Bachelor,Good,6,Yes,72.15
S1002,27,Male,2.85,3.13,1.41,No,86.02,6.27,Poor,2,High School,Poor,10,No,59.15
S1027,21,Male,3.83,1.7,1.38,Yes,93.81,6.36,Fair,1,Bachelor,Average,5,No,70.31
S1325,23,Female,1.69,0.92,2.2,No,73.26,8.92,Good,4,High School,Good,9,No,59.67
S1939,23,Female,4.05,3.74,0.78,No,70.27,4.62,Good,1,None,Good,4,No,67.33
S1148,20,Female,1.91,3.15,1.09,No,79.98,5.38,Fair,3,Master,Good,13,No,60.0
S1539,18,Male,4.45,4.75,1.25,No,96.46,6.78,Good,3,None,Good,1,Yes,70.17
S1487,20,Male,0.43,3.15,2.31,No,83.24,6.18,Fair,4,Bachelor,Average,10,Yes,48.23
S1821,22,Male,5.6,3.69,2.03,No,85.09,6.22,Good,2,Master,Poor,0,No,70.96
S1437,23,Female,2.26,3.23,2.07,No,87.03,5.06,Good,6,None,Good,6,No,58.83
S1064,21,Male,2.12,2.1,1.27,No,76.99,6.39,Good,4,High School,Poor,4,Yes,57.79
S1355,25,Male,2.03,1.39,2.12,Yes,71.5,6.9,Good,5,High School,Average,6,No,54.99
S1532,23,Male,3.44,4.52,0.69,Yes,83.3,7.08,Fair,4,High School,Good,5,Yes,65.98
S1251,21,Female,2.67,2.21,0.96,No,85.0,6.01,Fair,5,Master,Average,4,No,58.8
S1234,20,Male,1.97,2.35,2.15,No,86.61,5.05,Poor,8,High School,Good,5,No,59.88
S1226,21,Male,4.94,4.6,1.21,Yes,93.76,6.03,Fair,3,Bachelor,Good,5,No,73.75
S1524,22,Female,2.44,3.75,1.63,No,89.0,4.83,Good,9,Bachelor,Average,6,Yes,57.73
S1312,22,Male,2.64,3.88,1.54,No,94.86,5.61,Good,4,Master,Average,5,No,54.3
S1048,17,Female,1.83,3.07,2.92,No,81.7,4.2,Fair,5,Bachelor,Good,9,No,51.31
S1117,26,Male,1.9,0.57,1.05,No,83.57,7.75,Good,7,None,Good,3,No,57.96
S1053,20,Female,2.23,1.17,1.25,No,92.05,7.06,Good,2,Bachelor,Good,0,Yes,58.31
S1649,24,Female,3.06,2.62,1.36,No,86.82,3.34,Fair,-1,Bachelor,Average,8,No,56.01
S1564,20,Male,1.16,1.65,1.17,No,78.38,4.8,Good,4,High School,Average,4,No,59.4
S1043,22,Female,4.66,4.25,1.25,No,78.81,7.22,Poor,0,Bachelor,Good,7,No,69.29
S1814,18,Male,4.47,4.35,1.31,No,77.22,5.36,Fair,0,High School,Average,7,No,68.82
S1052,22,Female,2.16,4.12,0.16,No,84.18,5.48,Fair,9,High School,Average,9,No,69.21
S1585,19,Male,3.55,3.23,1.89,No,85.64,7.16,Good,4,High School,Good,4,No,68.73
S1557,18,Male,1.34,1.5,0.94,No,82.38,4.99,Poor,6,Bachelor,Poor,4,Yes,58.07
S1524,26,Female,3.61,4.2,3.23,No,72.95,5.89,Good,4,Bachelor,Average,5,Yes,54.72
S1676,21,Female,3.87,1.61,1.02,No,82.17,5.51,Good,4,Bachelor,Good,4,No,65.26
S1101,24,Male,2.74,2.02,0.13,No,67.87,8.15,Good,2,Bachelor,Average,4,No,60.96
S1791,22,Male,2.16,1.59,2.12,No,76.3,5.23,Fair,1,Bachelor,Good,7,No,49.69
S1769,22,Male,2.05,4.22,1.91,No,82.81,3.79,Fair,5,High School,Good,6,No,52.45
S1981,19,Male,0.63,1.09,1.29,No,84.22,7.08,Fair,4,Bachelor,Average,9,No,52.26
S1848,20,Other,2.42,3.24,0.88,No,92.0,6.37,Fair,5,High School,Poor,5,No,60.72
S1867,22,Female,2.91,3.07,1.79,No,83.5,7.02,Poor,2,Bachelor,Good,10,No,73.28
S1397,20,Female,3.87,1.4,0.31,Yes,83.81,6.25,Fair,2,Bachelor,Good,3,Yes,66.45
S1137,23,Male,2.51,2.96,0.76,No,93.51,7.71,Good,4,Bachelor,Poor,0,No,58.53
S1674,24,Female,2.28,2.95,2.49,No,87.29,8.55,Poor,4,High School,Poor,5,No,63.94
S1920,19,Male,2.39,3.0,2.64,Yes,77.6,5.4,Good,2,None,Good,14,No,65.94
S1386,24,Female,2.91,1.75,1.61,No,89.99,5.66,Good,3,High School,Poor,8,No,61.43
S1110,21,Male,3.19,3.66,1.45,No,72.04,5.88,Fair,1,Bachelor,Average,6,Yes,61.72
S1613,23,Female,4.19,4.06,2.86,No,88.68,5.51,Fair,5,Bachelor,Average,7,No,61.44
S1016,22,Male,1.81,1.78,1.09,No,81.57,5.68,Poor,5,High School,Poor,2,Yes,51.6
S1779,16,Female,3.42,1.91,1.33,Yes,72.28,6.83,Good,3,Bachelor,Average,3,No,58.43
S1181,20,Male,1.76,1.32,1.74,Yes,89.87,6.2,Good,2,Bachelor,Average,10,No,62.25
S1883,22,Male,2.47,2.79,1.33,No,90.45,4.84,Good,5,High School,Average,6,No,57.56
S1535,23,Female,4.87,4.97,1.09,Yes,85.04,6.8,Fair,0,High School,Good,5,No,72.44
S1540,19,Female,4.43,3.16,2.23,No,71.84,8.41,Good,2,Bachelor,Average,3,Yes,69.8
S1170,19,Male,4.91,2.37,1.43,No,70.58,7.0,Fair,0,Bachelor,Good,8,No,73.05
S1408,17,Male,3.9,4.92,0.64,No,95.22,6.3,Poor,0,Bachelor,Good,3,No,68.26
S1739,22,Male,5.12,2.16,0.29,No,91.3,6.54,Poor,4,Bachelor,Good,-2,Yes,65.82
S1377,20,Female,3.16,3.72,1.17,No,100.0,6.07,Good,6,High School,Poor,6,Yes,68.0
S1187,19,Male,2.36,2.37,1.16,No,87.23,7.98,Fair,1,Bachelor,Average,5,No,57.73
S1857,24,Male,4.8,4.86,1.84,Yes,82.26,8.76,Poor,4,Master,Poor,3,Yes,72.26
S1229,18,Male,2.43,1.89,0.51,No,89.66,5.49,Good,3,High School,Good,7,Yes,66.94
S1832,22,Male,3.02,1.66,0.8,Yes,74.02,8.81,Fair,5,High School,Average,5,Yes,70.74
S1851,18,Female,2.7,3.31,0.0,No,86.3,5.86,Poor,5,Bachelor,Good,6,No,68.41
S1118,20,Female,3.3,4.11,0.51,No,92.35,6.22,Poor,5,Bachelor,Good,3,Yes,67.1
S1155,17,Male,0.59,0.0,0.9,No,89.28,5.51,Fair,1,High School,Good,5,No,46.63
S1783,21,Male,0.75,0.0,0.93,No,81.67,7.62,Good,3,High School,Good,7,No,58.61
S1686,21,Female,1.81,0.0,2.23,Yes,77.16,6.99,Fair,5,High School,Average,6,No,50.73
S1464,21,Male,2.93,3.79,0.5,Yes,82.95,4.74,Fair,6,Master,Average,6,No,63.97
S1103,18,Male,4.01,2.81,0.72,No,80.9,7.38,Good,1,Master,Average,8,No,78.88
S1603,24,Female,0.0,2.37,0.79,No,91.58,5.97,Fair,6,None,Average,5,No,48.34
S1697,24,Other,2.89,2.87,0.81,No,86.92,5.53,Good,3,High School,Good,6,No,68.76
S1971,27,Female,1.31,1.09,3.03,No,74.63,6.24,Good,3,High School,Average,9,No,52.5
S1794,23,Female,3.17,2.83,3.76,No,75.41,5.97,Poor,4,Bachelor,Average,7,No,56.29
S1501,19,Female,4.69,2.49,2.63,No,74.58,6.37,Good,1,Bachelor,Poor,2,No,66.05
S1692,21,Male,2.45,0.8,1.04,No,91.07,8.32,Good,1,High School,Average,6,Yes,66.58
S1681,22,Male,2.29,3.13,1.95,No,84.98,6.98,Poor,2,None,Average,6,No,53.42
S1698,26,Female,2.68,2.51,0.91,No,96.57,5.47,Fair,4,High School,Poor,6,No,66.57
S1174,25,Male,5.21,4.05,2.68,Yes,86.65,7.84,Good,1,High School,Poor,5,No,72.32
S1733,19,Male,4.02,1.38,0.68,No,80.14,5.47,Fair,2,Bachelor,Good,3,No,66.74
S1744,18,Female,3.06,3.77,1.67,No,76.03,5.9,Poor,6,High School,Good,11,Yes,76.96
S1673,18,Male,3.38,5.45,1.06,No,89.22,6.51,Poor,3,Master,Average,8,Yes,72.11
S1420,20,Female,3.24,1.64,0.0,Yes,72.89,6.15,Fair,2,Master,Good,-1,No,69.71
S1133,24,Female,2.94,2.94,1.23,No,74.92,6.64,Fair,2,Bachelor,Poor,6,Yes,68.72
S1390,21,Female,3.04,1.51,1.41,Yes,94.23,5.13,Good,1,High School,Good,4,No,58.88
S1991,21,Male,2.41,1.54,2.87,No,77.45,5.79,Good,3,High School,Good,3,No,49.34
S1735,17,Male,0.65,1.31,1.53,Yes,68.08,7.23,Fair,3,High School,Good,9,No,53.45
S1500,21,Male,1.81,2.84,1.68,No,94.96,5.23,Fair,1,Bachelor,Good,6,No,50.78
S1664,24,Male,2.24,3.47,0.79,No,85.54,6.91,Fair,1,High School,Good,9,No,63.87
S1032,19,Other,2.85,3.12,2.52,No,83.94,4.39,Good,2,Bachelor,Good,6,No,52.49
S1054,22,Female,3.31,4.18,1.3,Yes,70.79,6.54,Fair,1,High School,Good,6,No,61.69
S1953,22,Female,4.41,2.88,3.06,No,67.78,5.07,Fair,5,High School,Average,3,No,65.29
S1518,19,Female,4.15,3.23,2.55,No,63.83,5.08,Poor,3,Bachelor,Good,4,No,69.22
S1755,20,Male,4.16,3.83,1.66,Yes,89.61,5.16,Poor,1,Master,Good,4,No,62.47
S1824,20,Other,1.71,4.44,0.45,No,100.0,4.45,Poor,6,None,Average,4,No,51.0
S1637,24,Female,1.1,0.84,0.0,No,93.81,5.95,Fair,3,None,Good,2,Yes,50.41
S1011,21,Male,3.99,4.36,0.7,No,81.7,5.53,Fair,0,Bachelor,Average,12,No,71.5
S1527,21,Female,3.47,2.69,2.0,No,81.15,3.73,Good,3,Bachelor,Good,5,No,67.15
S1719,21,Male,2.11,4.75,0.8,Yes,92.28,5.48,Fair,2,High School,Good,9,No,61.64
S1554,19,Other,2.38,3.18,1.3,No,71.71,6.23,Fair,4,None,Poor,7,No,61.82
S1372,21,Female,4.74,2.08,0.42,No,82.23,8.06,Fair,-2,High School,Good,6,No,77.74
S1483,22,Male,3.0,2.57,2.15,No,62.56,5.28,Fair,-1,Bachelor,Poor,8,No,48.82
S1972,19,Female,4.5,1.32,2.76,No,62.43,4.13,Fair,4,High School,Good,4,No,64.86
S1646,22,Female,1.57,3.03,1.24,No,76.84,5.05,Poor,1,High School,Average,7,No,49.51
S1227,21,Female,3.26,1.38,1.73,No,80.3,4.42,Good,0,Bachelor,Average,3,Yes,55.22
S1622,23,Female,3.05,3.15,0.0,No,77.19,4.83,Fair,3,Bachelor,Average,1,Yes,58.71
S1306,19,Female,1.63,1.02,2.97,No,69.86,7.19,Fair,3,Bachelor,Average,11,No,56.91
S1456,19,Female,1.24,2.79,2.3,Yes,77.08,6.32,Good,3,Master,Poor,9,No,47.04
S1159,20,Female,2.73,3.29,0.13,No,78.1,6.35,Good,4,Bachelor,Average,6,No,59.43
S1330,24,Male,2.97,3.72,2.64,No,86.2,6.86,Good,1,Master,Average,7,No,54.48
S1775,21,Male,1.65,0.93,2.15,No,76.24,4.57,Fair,3,Bachelor,Average,7,No,53.41
S1224,25,Female,1.18,2.09,0.81,No,71.69,6.9,Fair,0,Bachelor,Poor,6,No,50.78
S1982,22,Female,3.11,4.02,3.18,Yes,80.59,6.08,Fair,7,High School,Good,9,No,57.25
S1728,19,Other,1.55,2.91,1.46,No,84.7,3.67,Fair,3,None,Average,9,Yes,56.18
S1503,19,Female,3.39,1.53,0.38,Yes,76.01,6.53,Fair,1,High School,Average,3,No,66.89
S1455,26,Male,3.66,2.01,2.65,Yes,81.42,7.92,Fair,3,High School,Average,4,No,60.8
S1044,20,Female,2.11,3.94,0.37,No,100.0,8.34,Good,4,High School,Poor,9,No,63.15
S1213,24,Male,3.26,2.32,2.66,No,75.14,6.05,Good,4,Bachelor,Poor,6,No,61.49
S1058,22,Female,5.21,6.07,0.2,No,82.55,5.65,Poor,3,Master,Average,1,Yes,73.55
S1643,21,Female,4.04,3.1,2.3,No,72.11,6.59,Fair,1,High School,Good,6,No,65.31
S1615,23,Female,2.45,0.67,3.89,No,82.74,6.46,Fair,3,Bachelor,Average,3,No,50.55
S1194,21,Male,4.15,4.07,0.94,No,89.55,5.82,Good,3,High School,Good,7,No,68.71
S1924,21,Other,3.07,0.94,1.67,Yes,92.15,6.91,Poor,1,Bachelor,Average,4,Yes,58.68
S1488,22,Male,3.37,2.38,1.66,Yes,88.17,4.37,Good,4,Bachelor,Average,4,Yes,62.42
S1156,24,Male,4.58,2.65,1.86,Yes,87.24,5.8,Fair,4,High School,Good,2,No,65.12
S1609,22,Male,3.96,2.73,3.3,No,74.56,7.07,Poor,0,High School,Poor,4,No,55.95
S1225,22,Female,2.32,0.81,1.02,No,79.82,7.59,Good,5,Master,Average,0,Yes,65.58
S1411,20,Male,1.35,3.81,1.34,Yes,81.07,5.6,Good,5,High School,Good,9,No,48.12
S1204,17,Male,2.99,1.58,1.39,No,66.68,5.15,Fair,4,Bachelor,Good,4,Yes,68.01
S1078,20,Female,1.37,2.53,0.13,Yes,93.81,4.63,Good,4,Master,Good,7,No,56.61
S1123,22,Female,2.62,3.85,2.96,No,73.79,5.1,Good,2,Bachelor,Average,3,No,48.39
S1470,19,Female,4.43,3.35,3.25,No,83.06,4.78,Fair,3,High School,Good,2,No,55.86
S1939,23,Female,2.4,1.95,1.82,No,73.05,4.14,Good,4,None,Good,5,No,53.28
S1217,24,Other,2.66,3.08,2.97,No,76.61,4.68,Fair,3,High School,Good,5,No,55.42
S1515,22,Female,1.33,1.96,0.67,No,77.79,10.0,Good,0,High School,Poor,9,Yes,64.21
S1601,20,Other,4.0,2.29,3.37,No,76.56,7.33,Fair,0,High School,Good,12,Yes,67.48
S1103,19,Male,4.29,2.77,2.39,No,72.17,6.58,Good,5,Master,Average,3,No,66.11
S1392,25,Female,2.45,3.34,1.24,No,83.26,6.86,Good,3,High School,Poor,8,No,66.52
S1630,24,Female,2.42,4.47,0.34,No,92.24,6.21,Good,5,Master,Average,12,Yes,73.87
S1644,17,Male,2.88,2.74,0.83,No,94.17,6.5,Fair,4,Bachelor,Average,6,Yes,69.38
S1823,17,Male,1.92,2.4,1.22,No,74.41,5.8,Fair,1,High School,Good,10,No,65.59
S1607,18,Female,4.48,5.51,1.46,No,97.7,5.38,Poor,5,Bachelor,Average,6,Yes,68.47
S1979,20,Male,3.95,3.11,2.3,No,73.01,4.83,Good,2,High School,Poor,10,No,69.55
S1433,16,Female,2.58,1.16,2.82,No,62.17,6.83,Good,2,Bachelor,Average,6,Yes,57.02
S1330,20,Male,2.33,1.04,1.83,No,81.86,7.13,Good,4,Master,Average,9,No,68.79
S1142,19,Male,2.44,1.83,0.76,No,83.37,4.8,Fair,1,Bachelor,Poor,5,Yes,62.51
S1799,23,Female,1.7,3.51,0.92,No,87.98,6.41,Good,2,Bachelor,Average,5,Yes,50.85
S1539,19,Male,1.62,2.88,0.0,No,94.72,7.42,Good,1,None,Good,9,Yes,64.54
S1277,22,Female,2.88,2.69,1.59,No,74.39,5.71,Good,3,None,Good,3,No,54.23
S1232,22,Female,1.85,2.05,3.21,No,80.55,5.18,Good,3,Master,Average,7,No,47.02
S1528,23,Male,1.66,1.21,1.22,No,77.94,6.57,Fair,6,High School,Average,3,Yes,53.83
S1570,21,Male,4.29,4.64,1.07,No,89.74,5.64,Good,3,Master,Good,5,Yes,74.74
S1089,19,Male,2.68,1.85,2.4,No,63.19,7.19,Poor,1,High School,Average,8,Yes,68.99
S1491,19,Female,4.92,2.57,2.42,No,73.07,7.24,Good,1,High School,Good,1,No,76.68
S1198,18,Male,2.17,3.46,0.48,Yes,82.33,4.8,Good,3,High School,Good,8,Yes,60.48
S1361,24,Male,2.42,2.94,0.98,No,80.74,5.03,Poor,3,Bachelor,Average,5,Yes,58.31
S1440,20,Male,4.01,1.96,0.53,No,67.01,5.13,Fair,0,Bachelor,Good,3,No,69.22
S1025,21,Male,3.91,3.36,1.27,No,86.37,7.49,Fair,1,High School,Average,4,Yes,70.9
S1024,20,Female,4.82,4.12,1.68,Yes,81.25,5.27,Fair,7,Bachelor,Average,0,No,69.47
S1393,23,Male,2.25,3.12,1.43,No,80.96,3.61,Fair,4,Bachelor,Average,4,No,48.76
S1506,24,Female,2.74,1.5,1.23,No,72.45,5.4,Good,-1,Master,Good,7,No,60.67
S1300,24,Female,3.2,2.8,2.1,No,69.87,5.86,Poor,5,High School,Good,11,Yes,82.7
S1338,24,Female,2.24,1.95,2.1,Yes,84.13,7.68,Good,5,Bachelor,Average,5,Yes,57.18
S1266,22,Female,2.49,3.19,1.18,No,85.97,7.88,Fair,5,Master,Average,1,Yes,52.54
S1460,21,Male,5.61,5.47,1.8,Yes,70.45,6.57,Fair,1,High School,Good,8,No,75.41
S1692,21,Male,3.92,3.31,1.39,No,75.44,7.27,Good,2,High School,Average,6,Yes,68.78
S1455,27,Male,3.67,4.9,3.34,Yes,74.5,6.02,Fair,1,High School,Average,9,No,63.05
S1359,19,Male,3.12,2.53,1.38,No,71.76,7.58,Good,2,Bachelor,Good,12,Yes,62.1
S1067,23,Male,4.19,3.81,2.7,No,87.26,6.11,Poor,3,Master,Good,5,No,65.26
S1862,19,Female,3.68,2.43,1.15,No,90.71,7.1,Good,1,High School,Poor,4,No,72.56
S1411,25,Male,2.95,0.75,0.75,Yes,77.44,7.17,Good,1,High School,Good,6,No,70.26
S1970,22,Female,1.71,3.56,0.0,No,82.82,5.18,Fair,3,Bachelor,Average,9,Yes,67.06
S1490,24,Female,6.06,5.24,1.35,No,79.28,5.38,Good,4,Master,Good,5,Yes,80.73
S1832,18,Male,3.93,3.32,0.98,Yes,69.5,5.29,Fair,0,High School,Average,7,Yes,71.11
S1048,20,Female,2.12,3.89,1.67,No,85.56,5.77,Fair,5,Bachelor,Good,10,No,68.59
S1686,19,Female,4.47,2.5,1.21,Yes,92.29,6.72,Fair,2,High School,Average,6,No,76.42
S1563,19,Male,2.5,1.83,1.55,Yes,76.26,6.82,Fair,3,Master,Average,9,No,63.71
S1101,21,Male,5.37,3.39,0.65,No,77.0,5.97,Good,4,Bachelor,Average,2,No,71.7
S1215,22,Female,2.88,0.0,0.96,No,77.75,6.64,Good,0,High School,Good,6,Yes,67.65
S1437,22,Female,3.4,5.52,0.78,No,95.83,7.2,Good,3,None,Good,7,No,74.37
S1699,21,Male,4.7,1.97,2.99,No,70.53,3.57,Fair,3,Bachelor,Average,7,No,74.82
S1568,21,Male,2.8,2.11,2.4,No,78.48,7.88,Poor,7,High School,Poor,1,Yes,60.55
S1558,16,Male,4.78,4.84,1.15,No,85.49,4.94,Fair,4,High School,Average,10,Yes,76.98
S1158,21,Female,1.89,1.55,0.59,No,89.46,7.58,Fair,4,Bachelor,Good,4,Yes,56.41
S1488,23,Male,2.99,2.26,2.34,Yes,66.11,5.61,Good,-1,Bachelor,Average,7,Yes,54.64
S1685,19,Female,3.73,2.51,2.32,No,83.02,5.44,Poor,0,Bachelor,Average,7,No,71.3
S1241,19,Male,4.73,2.66,1.73,Yes,72.18,6.18,Fair,5,Bachelor,Poor,7,No,77.11
S1793,24,Female,2.41,3.21,1.12,No,75.79,8.56,Fair,3,Master,Good,8,No,70.11
S1752,22,Male,3.57,2.43,0.64,Yes,87.36,7.39,Good,4,High School,Good,5,Yes,72.35
S1881,20,Male,4.66,1.02,3.06,Yes,78.83,4.85,Fair,5,Master,Average,2,No,60.06
S1004,21,Female,4.31,1.95,3.49,No,83.05,6.04,Fair,1,Master,Good,6,No,65.51
S1595,21,Male,4.02,3.99,0.0,No,91.19,6.32,Fair,3,Bachelor,Average,5,No,80.29
S1819,20,Male,1.89,3.64,0.85,No,75.79,4.07,Fair,0,Bachelor,Good,7,No,43.88
S1360,26,Female,2.55,0.92,1.16,Yes,75.79,7.86,Good,1,High School,Good,8,No,58.12
S1458,21,Male,3.84,2.51,0.57,No,83.22,8.16,Good,3,Master,Good,4,No,76.22
S1247,21,Female,2.89,1.75,0.91,No,69.77,7.52,Fair,2,Bachelor,Good,2,Yes,54.82
S1565,22,Female,2.15,1.46,1.08,No,92.64,6.56,Poor,-1,Master,Good,6,No,60.1
S1672,18,Female,3.06,2.29,1.34,No,88.46,4.09,Fair,5,Bachelor,Good,5,No,63.54
S1945,27,Male,3.07,2.31,1.26,Yes,71.68,7.08,Poor,6,None,Average,4,No,65.52
S1421,20,Female,4.42,6.29,3.31,No,74.71,4.84,Good,3,None,Poor,6,Yes,60.41
S1922,19,Male,2.82,4.1,1.34,No,79.16,5.57,Poor,3,Master,Average,8,Yes,59.18
S1737,21,Male,4.62,4.2,0.0,Yes,96.15,7.38,Fair,0,High School,Average,3,Yes,70.94
